ID,date_time,title,,,
ltn_3586,2018-10-27,沒有包袱 黨政人士：吳宏謀是改革台鐵的適當人選,1,2,2
ct_505,2018-09-30,新北》新莊競總成立 蔣根煌：選票抵制深澳電廠,1,2,2
ct_4196,2018-11-06,高雄》韓國瑜旗山造勢場 王金平表明不會講太多話,1,1,3
ct_2142,2018-10-17,台中》民進黨27日起二十場大型造勢  「蔡賴菊」合體,2,1,2
et_2452,2018-10-30,叫柯文哲「呷賽」又要人家來站台　孫大千酸時力：消費,5,3,5
et_3855,2018-11-14,影／自爆選前招數多　侯友宜：有人用我的名字打電話干擾選民,5,4,4
ltn_3808,2018-10-29,「會做事連線」找台北、宜蘭候選人？ 蘇貞昌：若有都配合,2,2,4
ltn_5034,2018-11-08,直衝綠營票倉！柯P首日掃街遇抗議也獲贈菜頭,4,2,4
et_2667,2018-11-01,高雄北漂問題誰有提出解方？　陳其邁提5大方案！創破萬工作機會,4,5,5
ct_6990,2018-11-24,陳菊宣布請辭府秘書長 獲總統慰留,2,1,1
ct_6566,2018-11-23,魚販張文山：中芸、汕尾漁港 怎會去問韓國瑜？,4,4,4
ct_454,2018-09-29,北投千人冒雨誓師挺丁守中 馬英九痛批柯文哲建設停擺,3,3,4
ltn_3937,2018-10-30,看見基隆未來！  市港再生標竿願景3D影片上架,3,5,3
ct_3281,2018-10-29,外交部：巴西新總統3月曾訪台灣 考察我國政情,1,1,1
ct_4296,2018-11-07,空汙傷南台灣 葉光芃控訴綠營平庸邪惡,3,1,3
et_347,2018-09-25,民調差陳其邁2%遭綠營圍剿　韓國瑜喊：一陽破九陰！,5,4,5
ct_2966,2018-10-26,普悠瑪事故爆台鐡改革有玄機!？ 黃創夏：讓人心驚膽寒,5,3,4
ltn_875,2018-10-02,羅東鎮長選舉「3個女人戰爭」 溫馨牌隔空較勁,5,3,3
ct_5238,2018-11-14,苗栗》苗栗5合1選舉結果估24日晚8時出爐,1,1,1
ltn_4875,2018-11-07,選戰最後衝刺 丁守中每日一問柯文哲,3,5,2
et_1209,2018-10-08,2萬人申請大陸居住證　陸委會將修法：禁止參選、當軍人,2,1,1
ltn_5332,2018-11-10,高市長選舉電視政見發表會14：00登場  4候選人首度同框,1,1,1
ct_2252,2018-10-18,民調：逾六成民眾 反對處罰申領大陸居住證者,1,1,1
ct_6108,2018-11-20,台中》女粉絲秀10年前合照 馬英九一句話逗樂大家,5,5,5
ltn_489,2018-09-29,國民黨爆料︰蔡英文推薦蔡其雍入黨 洪耀福：若是黨員 按規定辦理,5,4,3
ct_5482,2018-11-15,花蓮》光復鄉原住民團結大會 徐榛蔚提原民政策,1,3,2
ltn_4366,2018-11-02,配合離岸風電 立院修法確保航行安全,1,2,1
ct_1651,2018-10-12,國民黨立委吳志揚 控公平會主委黃美瑛公然說謊,3,5,3
ltn_6901,2018-11-18,基進黨今晚會 高喊抗中戰韓護台,1,1,3
ct_2706,2018-10-23,高雄》三民區藍綠夾殺 林恭正樂觀看待,1,3,3
et_1773,2018-10-21,台東卑南國中交流團搭上翻覆普悠瑪　6人失聯,2,5,3
et_4347,2018-11-18,影／暗批陳菊「大母豬」　吳敦義鞠躬道歉：我失言！,5,5,4
et_1304,2018-10-09,「院長風格、交情」是難談判主因？李應元：都有溝通,3,3,4
ltn_1103,2018-10-04,徐欣瑩公布團隊陣容 前竹縣長陳進興掌主委,1,3,1
et_1767,2018-10-22,普悠瑪翻車！8節車廂全出軌　午夜最新統計：18死、183傷,5,5,3
et_1995,2018-10-24,普悠瑪ATP遭關閉　台鐵局長鹿潔身：依通聯紀錄駕駛沒通報,2,2,4
ltn_3780,2018-10-28,地方促成立國家運輸安全調查委員會獨立調查,1,1,1
ct_6992,2018-11-24,影》姚姚真輸到脫褲 網友一看他跟高嘉瑜內湖得票數...笑翻,5,5,5
et_3844,2018-11-14,蔡正元：小野事件是重大危機　柯文哲可能要讓賢,4,4,4
et_4269,2018-11-18,影／20次連發高雄人站出來！陳菊哽咽「國民黨粗暴糟蹋」：高雄不能再惦惦,5,3,4
ct_6454,2018-11-22,政院通過《銀行法》修正  納競業禁止條款,1,3,1
ltn_8427,2018-11-24,得票逾10萬 新竹市長林智堅以壓倒性勝利連任,2,1,2
ltn_2016,2018-10-12,深澳電廠不建了 林右昌：尊重政院能源政策,1,1,2
ct_5356,2018-11-14,張淑芬：碰到彭麗媛會以朋友的態度話家常,1,1,3
ltn_7477,2018-11-21,爆「神奇護唇膏」遭打臉 名嘴辯：自己發揮想像力,5,4,4
et_1538,2018-10-18,93人搶22席！2018縣市長候選人抽籤登場　 一張圖看你的選區有誰？,5,5,5
ltn_4650,2018-11-05,騙神明與否？ 蘇貞昌︰要檢驗誠意跟言行,5,3,4
ltn_3687,2018-10-28,台鐵坦言缺乏安全管理系統 張景森：嚇死我了！,3,5,4
et_110,2018-09-22,傳陳建仁10月造訪梵蒂岡　總統府：目前無此訊息,3,1,1
ct_1888,2018-10-14,李雅靜成立總部強強滾 問政優質第一鄉親挺,2,3,3
et_2161,2018-10-27,韓國瑜11月旗山岡山造勢　選前之夜決戰「台糖物流園區」,1,1,2
ltn_5395,2018-11-10,北市電視辯論》丁提如何推動性別平等 柯文哲自認尊重女性,3,1,3
ct_4036,2018-11-05,接見渣打集團副主席 陳建仁：金融體質良好吸引外商進駐,1,1,2
ltn_5269,2018-11-09,韓粉「自掃門前雪」 美濃嗨完一地垃圾累壞清潔隊,4,3,4
ltn_6575,2018-11-17,替陳其邁站台被韓粉霸凌！ 余天：被罵得癌症是報應,5,4,5
et_4009,2018-11-15,影／韓國瑜岡山大會師2861字全文　「人民才是政黨的爸爸」,3,1,5
ct_5991,2018-11-19,彰化》要不要辭立委？黃文玲轟票投王惠美、魏明谷就是支持吳敦義、蔡英文,3,3,4
ct_2277,2018-10-18,候選人19日號次抽籤！15人遭中選會判定資格不符,4,5,3
ct_6057,2018-11-19,中原大學設計學院院長打臉「沒見過韓」 韓：口誤!應是前副院長,4,4,4
ltn_1685,2018-10-09,不滿被指蒜商 張麗善之子控告雲林副縣長,2,1,2
ct_4252,2018-11-06,林義豐批朱立倫政治打壓,3,4,3
ltn_5069,2018-11-08,屏東政見錄影明天起跑 持續至16日,1,1,1
ltn_2180,2018-10-14,陳建仁今和教宗會面 邀請明年訪問台灣,1,3,1
et_4622,2018-11-21,影／大選倒數3天高嘉瑜最強掃街　網：好像菜市場叫賣,5,3,4
et_3311,2018-11-09,影／蘇貞昌談屏東北漂落淚　「點出問題，不是因為韓國瑜」,3,5,4
et_4332,2018-11-18,影／導演傅榆金馬風波　蘇貞昌力挺：不要讓正向力量向下沉淪,1,1,3
et_3621,2018-11-12,新北辯論／蘇貞昌猛批侯友宜「沒繳房屋稅、財產不清」,4,4,4
ltn_7041,2018-11-19,創下APEC台美會談最高層級 張忠謀返台,1,1,1
et_5221,2018-11-24,「小燕子」盧秀燕踢走林佳龍　國民黨取回台中,2,1,3
ltn_6203,2018-11-15,藍營韓侯盧台中合體 蘇貞昌評3人是造假連線,2,2,4
ltn_1961,2018-10-11,葉慶元批中影案「法治淪為黨治」 黨產委員斥：諸多謬誤,5,5,4
ct_2507,2018-10-20,打擦邊球  姚文智刻意路過喜樂島活動：打招呼,3,1,3
ltn_4962,2018-11-07,丁造勢、姚辯論都出包 錕P喊「放開守中、不再姚擺」,4,3,4
et_2353,2018-10-29,侯友宜領先21.8個百分點　蘇貞昌婦女票低於2成,1,1,1
ltn_3938,2018-10-30,林智堅拜票 竹科街頭道早安,1,1,2
et_2478,2018-10-31,影／「我要拿刀殺柯文哲！」李明彥剛被判刑2個月　出庭嗆：判有罪就揍官員,5,3,5
ct_6340,2018-11-21,雲林》李進勇虎尾掃街 抨張麗善唱衰雲林,3,2,4
ct_1832,2018-10-14,台灣為已開發國家？謝寒冰砲轟：蔡政府出賣農民,5,4,4
et_3597,2018-11-12,新北辯論／蘇貞昌評：能交叉詰問更好　大頭框畫面矮人一截,4,3,5
et_447,2018-09-26,影／陳致中選前捲桃色風暴　法院認證召妓最經典,4,2,4
ltn_2556,2018-10-17,讚藍委批綠營 吳敦義稱KMT執政時幾乎沒有兇殺案,2,3,5
ct_5200,2018-11-13,花蓮》吉安鄉長藍營陷分裂 選前開鍘邱永双、周明宗,1,1,2
ct_6724,2018-11-23,嘉義》選前之夜 嘉縣3候選人出招拚勝選,3,5,3
ct_4765,2018-11-10,不再邊緣化！林佳龍：三支箭及花博翻轉豐原,2,4,4
ct_2674,2018-10-22,大政治大爆卦-無色覺醒》綠委砲打普悠瑪要人負責 卻忽略日KYB造假賣台,4,4,4
ltn_6272,2018-11-15,馬英九高雄助選   站台又口誤：香港又老又窮,5,5,4
et_3185,2018-11-08,警察狂開旗山攤販罰單？葉毓蘭：民進黨連點小確幸都不給,2,3,4
et_378,2018-09-25,美同意軍售F-16戰機備件　外交部感謝：有助台海和平,1,1,2
ltn_790,2018-10-02,台美互訪升溫 美副助卿中下旬來台,1,1,1
ct_5448,2018-11-15,不能做自己？丁守中：柯P公投不表態 吳音寧不敢換 能做什麼決定？,4,4,5
et_4324,2018-11-18,影／吳蕚洋秀B-box卻笑場　自嘲「我不是綜藝人物，我是政治人物」,5,3,3
et_2391,2018-10-30,影／韓國瑜現身台北信義區酒吧！北漂粉絲大暴動搶自拍,5,3,3
et_1074,2018-10-06,影／柯P白皮書曝光！文青雜誌說政策　青年住宅、托育列首項,5,5,4
ct_577,2018-10-01,高雄》開始打韓國瑜混黑道　網：民進黨就沒有混黑道的？,5,3,4
et_1490,2018-10-19,「高雄攤商還是愛民進黨的！」高嘉瑜想幫陳其邁　卻讓宅神笑歪,5,3,4
et_3468,2018-11-11,奶奶哭著說捨不得他離家　李錫錕：放棄飛行員夢踏上政治路,3,3,5
et_121,2018-09-22,拚海上觀光產業　侯友宜：先反深澳電廠,1,1,3
et_4945,2018-11-23,嘉市／選前之夜三強賣力催票　眷村選票成左右選情關鍵,1,3,2
ct_3401,2018-10-30,波蘭電視台挺台獨 賴清德：德不孤必有鄰,1,1,2
ltn_841,2018-10-02,悍馬車成友邦「分手車」 傳外交部槓上國防部,4,4,3
ltn_3344,2018-10-24,彰化人喝的水極差 環團籲：不簽救水承諾投廢票,2,5,4
ltn_6089,2018-11-14,徐欣瑩推新廣告「選擇篇」 柯文哲與學姊再現身力挺,3,4,2
et_473,2018-09-27,梵中簽協議後將放棄台灣？　外交部：太簡化的危險推論,3,4,3
ct_6314,2018-11-21,台中》「做事」文宣凸顯專業陳世凱爭取認同,4,3,2
ct_6279,2018-11-21,影》這局佈了2年！韓國瑜座車車牌 諧音竟是「贏其邁」,5,5,4
ct_712,2018-10-02,LED案被質疑 涂醒哲嗆：要跟我比數學嗎？,5,5,5
ct_2873,2018-10-25,高雄》倒戈潮來了！民進黨黑派操盤手羅兆洪宣布力挺韓國瑜,4,4,3
ltn_7542,2018-11-21,談到太太遭抹黑 侯友宜眼眶紅了…,5,5,5
ltn_1426,2018-10-07,丁守中也嘻哈   「台北的未來在手中」超洗腦,5,5,4
ltn_6049,2018-11-14,公投10案史上最多 中選會：可帶小抄進投票所,2,1,1
ct_681,2018-10-02,國軍首家線上軍服賣場 上線嘍,4,4,5
ltn_585,2018-09-30,高屏立委若少2席如何因應？ 民進黨：年底選完再說,1,1,2
ct_6377,2018-11-22,造勢晚會慘遭姚文智公審 高嘉瑜回應了！網讚：高下立判,4,5,4
et_5312,2018-11-24,竹市／謝文進、許明財宣布敗選　林智堅狂贏3萬票連任成功,1,1,1
ct_38,2018-09-24,南投》縣議員參選人莊惠惠運用巧思創意 注入在地關懷形象,2,4,4
et_4118,2018-11-16,韓國瑜挨批「練肖話」　李佳芬護夫：那也要有本事啊！,5,1,4
ct_3406,2018-10-30,軍公教年改訴願 行政院訴願會駁回上萬件,1,3,1
ltn_7612,2018-11-22,姚文智批《憨智回頭》笑他笨 老天鵝娛樂回應了！,5,5,4
ct_6231,2018-11-21,高雄》韓國瑜六項堅持 將成新時代政治人物典範？,3,5,4
ct_428,2018-09-29,高雄》為何要投韓國瑜？網友：因為這是場「改變之爭」！,5,3,4
ltn_2589,2018-10-17,倡議南鐵地下化改雙層高架 蘇煥智：否則有土壤液化風險,1,3,2
et_3895,2018-11-14,雲端最前線／侯友宜10大造勢曝光　選前之夜拚勝選,5,5,4
ltn_6381,2018-11-16,陸委會︰中國打壓台灣民主運作,1,2,1
et_1958,2018-10-24,羅智強嗆「同台會髒」　周玉蔻：十分驚訝、遺憾,4,4,4
et_3593,2018-11-12,ET六都市長封關民調　台大教授：大家都討厭民進黨,4,4,5
ltn_166,2018-09-25,國民黨猛批陳菊債留高雄 市府新聞局：還的比借的多,3,3,4
ltn_5492,2018-11-11,美記者：中國輸出天網監視科技 警察社會降臨,1,3,3
ct_4192,2018-11-06,新竹》棒球場改建 謝文進陣營批林智堅做「半套」,3,4,3
et_3410,2018-11-10,北市辯論／姚文智批沒轉型正義　柯文哲拿普悠瑪翻車回嗆,3,4,4
ct_2013,2018-10-16,國民黨記者會  呼籲青年返鄉投票翻轉台灣,1,1,2
ct_3001,2018-10-26,桃園》吳嘉和投入選戰 朱立倫力挺,1,1,2
et_3847,2018-11-14,林錫耀：韓國瑜虛幻產生一時迷惘　藥效退了就回現實,2,1,3
ct_5686,2018-11-17,快要活不下去！他直言百萬軍公教大軍將用選票教訓民進黨,5,4,4
ltn_2785,2018-10-19,新北市長抽籤皆委託幕僚 蘇貞昌1號、侯友宜2號,1,1,4
et_1666,2018-10-17,公園辦政治活動「雙重標準」？　姚文智：最惡劣的「掛羊頭賣狗肉」,5,4,4
ct_3423,2018-10-30,反駁又老又窮 台南市府：各界看好台南前景 <U+00A0>城市發展大步向前,2,1,3
ltn_5539,2018-11-11,王惠美訴求南彰化蓋捷運 魏明谷：會變蚊子捷運,1,1,3
et_17,2018-09-24,要合作就要一言堂？　林濁水：話放得太粗魯了吧！,4,3,5
ltn_4297,2018-11-02,「韓流」成藍軍超級助選員 盧秀燕：「還好有韓國瑜」,3,2,4
ct_1970,2018-10-15,桃園》工人市長朱梅雪4問鄭文燦 要求公開辯論,1,3,2
et_1843,2018-10-21,高嘉瑜要「吳音寧和韓國瑜辯論」　網酸：幫陳其邁反輔選,5,3,4
et_5316,2018-11-24,竹市／「對不起每一位支持者」許明財慘輸林智堅自行宣布落選　,2,1,2
ltn_4926,2018-11-07,侯友宜怨前瞻新北一毛都沒有 蘇貞昌批：可見對市政不熟悉,3,3,4
ct_5173,2018-11-13,洪耀福：守住高雄民進黨沒有輸 贏得新北民進黨就是贏,1,1,3
ltn_5971,2018-11-13,搶救候選人？搶救高麗菜！ 江怡臻推銅板蔬菜助農友,4,3,5
et_2760,2018-11-03,影／扭肩、舉手都傻落拍　馬英九自糗：我走自己的風格,5,4,5
ct_258,2018-09-27,捲入陳致中夜赴招待所 金門環保局長蔡其雍請辭獲准,1,1,2
et_3876,2018-11-14,南下彰化菜市場搏感情　「柯P選情告急」柯媽：是給人害啦！,5,4,5
ct_3738,2018-11-02,國安監聽  蔡英文：不違法限制國民自由  我臉書就是例子,2,1,2
ct_5894,2018-11-18,新北市長朱立倫為無黨籍議員候選人蘇泓欽打氣 呼籲選民支持凍蒜,1,1,2
et_1769,2018-10-21,蔡英文才幫黃偉哲站完台得知普悠瑪翻覆　救災聯繫網火速啟動,2,2,4
et_316,2018-09-25,要丁守中拿出格局跟主張　總統府人士：回應沒營養的狗屁倒灶很累,3,3,5
ltn_4973,2018-11-07,竹縣議長張鎮榮總部成立 吳敦義站台催票,1,1,1
et_2583,2018-11-01,宜蘭市民代候選人「六塊肌」曝光　網友暴動：遷戶口！,5,5,4
ltn_2774,2018-10-19,無視美方挺台 國際刑警組織拒我參與,2,4,3
ct_4144,2018-11-06,雲林》台灣競爭力論壇民調：張麗善、李進勇差距縮小,1,3,1
ltn_3015,2018-10-20,4天2度輔選劉櫂豪 蔡英文：台東一定要贏,2,1,1
et_981,2018-10-04,影／孫大千5問葛特曼：2014為何不說明清楚柯文哲扮演中間人？,4,3,3
ltn_3000,2018-10-20,萬人遊行「反併吞」  陳其邁籲用選票護台灣、顧高雄,2,1,1
et_5158,2018-11-24,新北議員／僅獲8千票！李婉鈺泛淚坦承落選「十分錯愕」,4,3,2
et_934,2018-10-04,影／桃園阿帕契601旅演練挨批太吵　國防部PO影片：心安的聲音,2,3,1
et_3074,2018-11-07,美麗島民調／盧秀燕領先林佳龍7個百分點　獲女性青睞,3,1,1
ltn_3882,2018-10-29,公投綁大選 中選會：「候選人」投票日禁「宣傳公投」,1,1,1
ct_3767,2018-11-02,立院三讀 家暴者五年內不得從事居家托育,1,1,1
et_2879,2018-11-05,影／侯友宜首輛宣傳車　回收車阿伯感性：你如果沒當選我會哭,4,3,4
ltn_3960,2018-10-30,深入基層拚選票搏感情 劉櫂豪、饒慶鈴都蹲下來,4,3,4
ltn_3569,2018-10-27,柯文哲點頭了 公視將辦北市長辯論,1,1,1
et_1239,2018-10-09,賴清德：馬英九接受九二共識　得到的也只是小惠,2,1,3
ltn_2695,2018-10-18,擴大桃園親子館 鄭文燦：目標「一生活圈一親子館」,2,1,1
ltn_5089,2018-11-08,屏東縣選票開印 總票數逾千萬張,1,1,1
ct_1898,2018-10-15,高雄》網友至高雄訪軍情 韓國瑜還是差一點,4,2,2
et_4209,2018-11-17,莫健談外部帶選舉風向專訪遭下架　AIT：歡迎到臉書看,2,2,4
ltn_638,2018-09-30,反空污公投1.1萬死人連署   段宜康酸：請侯大法師擲筊問一下,4,4,5
et_5116,2018-11-23,獨／選前之夜倒數！韓粉凌晨「搖滾區」卡位　甜美「爆乳正妹」現身力挺,5,5,5
ltn_13,2018-09-24,談促轉會爭議 蔡焜霖：國民黨是需要被追究責任的對象,2,1,2
ct_4549,2018-11-08,南投》吳敦義勉竹山鎮長候選人蔡宜助 加油打氣、拉抬聲勢,2,1,1
et_192,2018-09-21,童振源批媒體捕風捉影　聘13萬薪機要無關管碧玲,3,1,1
ct_2165,2018-10-17,議會吵翻天！基隆新市政大樓3度闖關失敗,4,3,3
et_4011,2018-11-15,影／老翁落淚了　向丁守中哭訴「柯文哲欺負老人家！」,4,4,5
ct_1872,2018-10-14,徐耀昌、徐定禎再度角力 竹南成立總部,1,1,2
ltn_1131,2018-10-04,葛特曼突稱台準備重罰赴中器官移植 朱學恒打臉：假新聞,2,3,4
et_4854,2018-11-22,「瘦卡甘有像人？」韓國瑜鐵人跑選戰爆瘦　70歲阿嬤菜農紅眼眶淚崩,4,4,5
ct_6749,2018-11-23,陳其邁晚會宣布20萬人 空拍圖跟韓國瑜一比...讓人疑惑,5,5,5
ltn_3224,2018-10-22,朝野黨團共識 賴揆1個月內提普悠瑪事故專案報告,1,1,1
ct_137,2018-09-25,侯友宜至鶯歌三峽 為競選總部幹部授旗、授證,2,1,1
et_2500,2018-10-31,洪耀福：韓國瑜講北漂是大陸觀點　不要被迷惑了,3,3,4
ltn_2824,2018-10-19,新北市議員第四選區號次出爐 ,1,3,1
et_2976,2018-11-06,特勤人員持毒遭逮　國安局記二大過汰除退伍,1,1,1
et_2162,2018-10-27,吳崢表態不支持柯文哲！「粗鄙的政治語言快速又廉價」,4,3,5
ltn_618,2018-09-30,核四議題引論戰 侯友宜、蘇貞昌幕僚隔空互嗆,3,4,4
ct_1411,2018-10-09,苗栗原住民沒水喝 議員力求盡速解決,1,1,2
ct_2102,2018-10-17,徐世榮：賴清德威權霸道擺錯位 稱呼聖上誰曰不宜！,4,3,5
ct_3651,2018-11-01,留才攬才 內政部修法僑外生畢業後可延長留台,2,3,1
ct_2899,2018-10-25,吳宏謀打臉自己！昨稱司機有疏失今改口不成熟判斷,4,4,4
ct_2527,2018-10-20,吳敦義挺韓國瑜打陳水扁 陳致中發文抗議,2,4,3
ct_5020,2018-11-12,高雄》陳其邁回應民調落後 網：南北沈默螺旋一起串連,2,2,4
ct_385,2018-09-28,台南市準公共化托育簽約率達86％,1,1,1
ltn_2461,2018-10-16,被丁嗆「沒膽拆沒臉蓋」大巨蛋 柯P嗆：國民黨留爛攤還有臉講,4,3,5
ct_3769,2018-11-02,桃園》跟進張麗善辭立委？陳學聖：會做到選民服務無縫接軌,4,2,2
et_1874,2018-10-23,風水影響歷任縣長遭官司纏身　竟跟南投縣府「尖屋頂」有關？,4,5,5
ltn_936,2018-10-03,中選會擬告發死亡連署涉偽造   丁守中：除非想變東西廠,2,3,5
