statistic_yyy,district_code,site_id,village,single_age_15down_m,single_age_15_19_m,single_age_20_24_m,single_age_25_29_m,single_age_30_34_m,single_age_35_39_m,single_age_40_44_m,single_age_45_49_m,single_age_50_54_m,single_age_55_59_m,single_age_60_64_m,single_age_65_69_m,single_age_70_74_m,single_age_75_79_m,single_age_80_84_m,single_age_85_89_m,single_age_90_94_m,single_age_95_99_m,single_age_100up_m,single_age_15down_f,single_age_15_19_f,single_age_20_24_f,single_age_25_29_f,single_age_30_34_f,single_age_35_39_f,single_age_40_44_f,single_age_45_49_f,single_age_50_54_f,single_age_55_59_f,single_age_60_64_f,single_age_65_69_f,single_age_70_74_f,single_age_75_79_f,single_age_80_84_f,single_age_85_89_f,single_age_90_94_f,single_age_95_99_f,single_age_100up_f,married_15down_m,married_15_19_m,married_20_24_m,married_25_29_m,married_30_34_m,married_35_39_m,married_40_44_m,married_45_49_m,married_50_54_m,married_55_59_m,married_60_64_m,married_65_69_m,married_70_74_m,married_75_79_m,married_80_84_m,married_85_89_m,married_90_94_m,married_95_99_m,married_100up_m,married_15down_f,married_15_19_f,married_20_24_f,married_25_29_f,married_30_34_f,married_35_39_f,married_40_44_f,married_45_49_f,married_50_54_f,married_55_59_f,married_60_64_f,married_65_69_f,married_70_74_f,married_75_79_f,married_80_84_f,married_85_89_f,married_90_94_f,married_95_99_f,married_100up_f,divorced_15down_m,divorced_15_19_m,divorced_20_24_m,divorced_25_29_m,divorced_30_34_m,divorced_35_39_m,divorced_40_44_m,divorced_45_49_m,divorced_50_54_m,divorced_55_59_m,divorced_60_64_m,divorced_65_69_m,divorced_70_74_m,divorced_75_79_m,divorced_80_84_m,divorced_85_89_m,divorced_90_94_m,divorced_95_99_m,divorced_100up_m,divorced_15down_f,divorced_15_19_f,divorced_20_24_f,divorced_25_29_f,divorced_30_34_f,divorced_35_39_f,divorced_40_44_f,divorced_45_49_f,divorced_50_54_f,divorced_55_59_f,divorced_60_64_f,divorced_65_69_f,divorced_70_74_f,divorced_75_79_f,divorced_80_84_f,divorced_85_89_f,divorced_90_94_f,divorced_95_99_f,divorced_100up_f,widowed_15down_m,widowed_15_19_m,widowed_20_24_m,widowed_25_29_m,widowed_30_34_m,widowed_35_39_m,widowed_40_44_m,widowed_45_49_m,widowed_50_54_m,widowed_55_59_m,widowed_60_64_m,widowed_65_69_m,widowed_70_74_m,widowed_75_79_m,widowed_80_84_m,widowed_85_89_m,widowed_90_94_m,widowed_95_99_m,widowed_100up_m,widowed_15down_f,widowed_15_19_f,widowed_20_24_f,widowed_25_29_f,widowed_30_34_f,widowed_35_39_f,widowed_40_44_f,widowed_45_49_f,widowed_50_54_f,widowed_55_59_f,widowed_60_64_f,widowed_65_69_f,widowed_70_74_f,widowed_75_79_f,widowed_80_84_f,widowed_85_89_f,widowed_90_94_f,widowed_95_99_f,widowed_100up_f
107,10004050018,新竹縣湖口鄉,中正村,358,123,127,134,92,44,27,22,10,6,4,4,1,2,1,0,0,0,0,357,114,99,92,45,35,15,13,10,7,3,0,1,1,0,0,0,0,0,0,0,5,22,43,95,97,94,90,99,98,54,37,50,22,11,1,0,0,0,0,6,32,65,116,100,92,92,99,75,56,35,36,13,4,0,0,0,0,0,0,2,4,7,11,22,17,15,11,5,1,0,0,0,1,0,0,0,0,1,1,5,12,13,14,11,9,9,5,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,2,7,1,2,4,5,12,3,1,0,0,0,0,0,0,2,1,2,11,10,11,16,18,26,22,19,7,2,0
107,10004050019,新竹縣湖口鄉,東興村,393,191,220,157,103,74,45,22,17,10,4,1,1,1,1,1,0,0,0,400,196,173,112,55,48,23,19,11,3,3,0,2,0,0,0,0,0,0,0,0,2,45,53,122,137,155,144,121,109,79,27,43,18,9,3,1,0,0,0,13,41,84,178,172,150,145,120,94,56,30,25,14,2,1,0,0,0,0,0,4,11,19,30,29,21,28,14,11,4,4,0,0,0,0,0,0,0,3,5,16,27,39,33,40,40,25,12,3,3,0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,2,6,3,8,9,6,5,1,0,0,0,0,0,0,3,6,7,9,20,33,36,27,17,20,14,2,3,1
107,10004050020,新竹縣湖口鄉,勝利村,387,183,199,161,105,60,40,23,13,16,4,1,0,0,1,2,1,0,0,354,161,167,132,59,33,23,15,7,5,2,2,0,1,1,0,0,0,0,0,0,4,33,63,144,167,152,136,109,98,56,23,17,9,27,18,2,0,0,2,10,39,94,190,166,148,128,110,69,55,24,13,1,3,0,0,0,0,0,0,6,11,24,33,33,31,25,19,9,5,4,0,2,1,0,0,0,1,3,7,22,37,50,48,44,38,25,10,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,4,2,7,1,2,0,0,0,0,1,0,5,7,12,15,26,34,29,31,31,19,12,2,1,0
107,10004080001,新竹縣橫山鄉,橫山村,198,135,140,113,89,83,55,38,20,11,6,5,10,5,2,0,1,0,0,177,105,133,87,72,23,17,15,6,6,5,3,2,3,0,0,0,0,0,0,0,6,23,43,70,63,80,132,118,129,90,60,66,37,17,2,0,0,0,0,9,26,48,82,86,81,96,98,91,70,44,41,20,6,1,0,0,0,0,1,3,8,21,23,29,42,32,19,15,7,1,3,0,0,0,0,0,0,1,6,12,17,17,15,18,20,9,7,1,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,8,5,3,11,12,10,1,4,0,0,0,0,0,0,0,6,6,11,8,17,22,32,39,37,21,21,9,0
107,10004080002,新竹縣橫山鄉,田寮村,34,29,41,43,20,10,11,4,4,6,2,1,0,0,0,0,0,0,0,38,26,26,17,19,8,6,3,1,3,0,0,0,1,0,0,0,0,0,0,0,2,8,9,17,14,16,37,47,32,31,20,16,13,2,0,0,0,0,0,2,6,10,12,20,18,22,25,22,18,10,11,3,1,0,0,0,0,0,0,0,2,5,7,11,6,8,7,5,3,1,0,0,0,0,0,0,0,0,0,1,4,3,5,5,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,2,4,3,3,0,0,0,0,0,0,0,0,2,0,3,1,5,6,6,9,19,13,5,1,1
107,10004080003,新竹縣橫山鄉,南昌村,6,1,4,7,2,2,4,2,2,2,2,0,1,0,0,0,0,0,0,2,0,1,3,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,7,8,21,16,11,4,8,1,1,1,0,0,0,0,1,1,0,3,2,2,5,5,3,2,0,2,0,0,0,0,0,0,0,0,0,0,2,1,3,1,4,2,4,0,2,0,0,0,0,0,0,0,0,0,2,2,0,1,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,2,0,2,2,1,2,0,2,0,1,0
107,10004080004,新竹縣橫山鄉,豐鄉村,5,4,4,4,5,4,4,2,3,2,2,1,1,0,0,0,0,0,0,5,0,5,7,1,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,4,5,10,15,6,12,9,0,0,0,0,0,0,0,0,0,3,3,1,6,5,8,11,4,4,2,0,0,0,0,0,0,0,0,0,2,1,2,2,1,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,7,1,0,0
107,10004080005,新竹縣橫山鄉,豐田村,15,8,12,4,5,7,6,2,2,2,0,0,1,1,0,0,0,0,0,24,9,9,12,2,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,7,7,11,9,16,15,15,13,5,3,0,1,0,0,0,0,0,3,3,8,7,4,5,16,11,9,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,2,3,1,0,0,0,0,0,0,0,1,1,2,0,5,1,1,5,1,2,8,7,1,0
107,10004080006,新竹縣橫山鄉,內灣村,58,40,31,24,22,21,9,13,11,8,7,2,1,0,0,0,0,0,0,44,30,33,14,6,9,8,5,6,3,2,1,0,1,0,0,1,0,0,0,0,4,2,3,14,22,26,41,30,34,20,14,10,20,4,4,0,0,0,0,3,7,16,15,21,14,22,18,19,18,10,12,11,2,1,0,0,0,0,0,4,0,5,6,16,12,7,6,5,3,0,0,0,0,0,0,0,0,0,0,3,3,6,8,2,3,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,3,4,5,4,0,0,0,0,0,0,0,0,1,2,0,5,6,7,14,16,19,10,6,2,0
107,10004080007,新竹縣橫山鄉,福興村,13,9,13,14,6,10,5,5,6,3,5,0,1,0,0,0,0,0,0,12,10,17,10,6,1,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,5,5,4,15,23,26,15,18,11,12,8,4,2,0,0,0,1,1,3,5,3,6,6,8,11,13,10,5,11,4,4,0,0,0,0,0,0,0,0,1,1,4,4,9,4,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,4,1,1,1,0,0,0,0,0,0,0,0,1,1,3,1,5,3,11,11,8,2,1,0
107,10004080008,新竹縣橫山鄉,沙坑村,33,22,39,24,16,24,15,11,8,3,3,0,1,2,0,0,0,0,0,33,23,46,33,6,9,7,3,3,2,1,2,1,0,1,0,1,0,0,0,0,2,2,3,17,23,30,35,46,35,31,14,24,23,8,4,0,0,0,0,2,4,7,11,13,20,25,19,19,20,9,25,7,6,2,0,0,0,0,1,2,2,5,5,14,10,10,5,5,2,0,1,1,0,0,0,0,0,1,1,2,0,2,4,3,5,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,3,2,2,2,0,0,0,0,0,0,0,0,1,2,1,6,10,12,21,20,20,6,2,1
107,10004080009,新竹縣橫山鄉,新興村,113,43,72,59,33,30,18,10,9,6,6,3,2,1,1,1,0,0,0,101,42,46,41,23,16,11,10,11,2,4,0,0,1,3,1,0,0,0,0,0,2,8,26,33,35,53,39,48,51,48,31,36,24,10,3,0,0,0,0,3,9,26,39,28,39,41,44,52,32,25,29,13,5,1,0,0,0,0,0,0,1,3,3,8,16,17,10,7,4,2,1,0,0,0,0,0,0,0,3,5,4,5,10,7,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,3,2,7,6,3,1,0,0,0,0,0,0,1,1,2,5,5,9,8,17,15,23,14,7,4,0
107,10004080010,新竹縣橫山鄉,大肚村,113,61,91,63,41,37,13,16,15,7,2,2,2,1,0,0,0,0,0,111,57,57,39,23,8,14,6,8,3,2,3,0,1,0,0,0,0,0,0,0,2,9,32,37,38,43,56,44,55,36,29,24,10,3,2,0,0,0,0,6,22,23,33,42,41,50,45,29,27,22,15,4,2,0,0,0,0,0,0,5,5,7,5,9,15,13,5,3,0,1,1,0,0,0,0,0,0,0,5,4,5,5,15,7,5,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1,4,4,5,5,0,0,0,0,0,0,0,0,4,3,8,5,12,13,11,26,20,18,5,1,0
107,10004080011,新竹縣橫山鄉,力行村,40,25,34,25,14,7,14,4,9,8,2,3,0,0,1,1,0,0,0,38,25,31,25,12,10,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,7,8,10,26,21,34,33,22,28,15,24,10,9,1,0,0,0,0,2,4,8,15,18,28,16,21,20,18,19,9,8,3,0,0,0,0,0,0,0,2,3,7,5,10,5,8,1,2,0,1,0,0,0,0,0,0,0,1,2,3,4,6,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,4,4,5,1,0,0,0,0,0,0,0,0,0,1,5,5,7,12,15,13,12,6,2,1
107,10004060001,新竹縣新豐鄉,福興村,38,36,61,46,34,12,12,5,5,2,3,1,1,0,1,0,0,0,0,48,37,67,34,15,6,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,14,16,22,31,56,45,46,22,17,10,13,4,1,1,0,0,0,2,7,11,25,21,32,43,28,17,16,10,6,9,2,1,0,0,0,0,0,0,3,8,5,11,10,17,7,5,5,0,0,0,0,0,0,0,0,2,4,0,4,5,10,9,4,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,6,3,4,1,0,0,0,0,0,0,0,0,1,2,4,3,4,5,4,14,8,11,5,0,1
107,10004060002,新竹縣新豐鄉,後湖村,103,59,92,69,50,27,31,12,10,5,3,0,1,1,1,0,0,0,0,95,60,92,60,25,12,5,6,7,0,1,1,0,2,0,0,0,0,0,0,0,2,17,17,37,39,63,90,75,52,50,23,36,22,12,3,0,0,0,0,4,11,24,40,54,55,45,59,36,24,18,29,11,2,0,0,0,0,0,0,3,4,8,13,11,15,10,6,8,2,1,0,0,0,0,0,0,0,1,3,7,7,8,8,6,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,4,5,8,8,2,1,0,0,0,0,0,0,1,2,3,7,10,6,14,10,21,13,14,6,0,0
107,10004060003,新竹縣新豐鄉,青埔村,88,83,92,82,42,45,18,13,7,2,1,1,0,1,0,0,0,0,0,75,45,77,59,17,14,12,6,1,0,1,0,0,1,0,0,0,0,0,0,0,1,13,22,38,58,70,92,71,48,47,21,24,18,11,4,0,0,0,0,5,17,21,56,60,54,70,50,35,29,17,18,9,5,1,0,0,0,0,2,2,11,11,9,13,16,9,15,7,1,1,1,1,0,0,0,0,0,1,1,8,12,14,6,11,10,6,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,3,1,6,9,9,1,2,0,0,0,0,0,0,0,2,5,8,0,8,10,15,9,12,10,5,2,0
107,10004060004,新竹縣新豐鄉,埔和村,189,101,136,113,79,56,39,15,9,12,7,3,2,2,0,0,0,0,0,158,73,107,85,44,42,20,12,10,5,2,3,1,0,0,0,0,0,0,0,0,4,18,47,76,65,98,104,107,92,63,33,34,12,7,3,0,0,0,1,4,24,49,80,85,77,83,79,80,43,31,12,4,4,0,0,0,0,0,0,2,5,17,23,23,20,19,15,8,2,4,0,1,0,0,0,0,0,0,3,9,18,11,19,18,16,7,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,5,4,5,12,4,3,0,0,0,0,0,0,0,2,6,9,8,12,17,21,13,23,18,15,9,2,0
107,10004060005,新竹縣新豐鄉,瑞興村,119,79,86,77,49,31,16,14,9,2,1,0,0,1,0,0,0,0,0,90,51,84,49,32,14,14,8,6,1,0,0,0,0,0,0,0,0,0,0,1,4,12,26,58,54,58,72,65,54,44,21,31,17,9,3,0,0,0,4,5,17,33,54,52,65,58,48,31,30,15,19,8,7,0,0,0,0,0,1,1,6,9,14,14,5,17,15,3,0,1,1,0,0,0,0,0,0,1,3,3,6,12,10,11,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,4,6,1,3,0,0,0,0,0,0,0,2,4,1,8,7,17,6,15,12,9,1,1,0
107,10004060006,新竹縣新豐鄉,坡頭村,56,42,40,30,21,14,9,7,5,1,3,3,0,1,0,0,0,0,0,45,24,46,21,10,11,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,18,24,23,45,29,26,24,8,7,7,4,1,0,0,0,0,2,6,16,24,19,26,26,23,23,13,7,9,2,2,1,0,0,0,0,0,0,1,6,7,11,8,9,2,1,1,0,0,0,0,0,0,0,0,0,1,2,5,6,8,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,2,1,0,3,1,0,0,0,0,0,0,0,0,0,4,2,5,9,7,10,13,9,3,0,0
107,10004060007,新竹縣新豐鄉,中崙村,234,153,196,144,64,51,39,28,4,13,1,0,0,0,0,0,0,0,0,184,154,146,112,48,23,19,10,10,2,3,1,0,0,0,0,0,0,0,0,1,8,23,42,91,96,117,125,133,90,51,31,33,16,11,4,1,0,0,0,6,23,58,102,107,137,106,89,62,46,19,29,8,5,3,0,0,0,0,0,3,6,14,23,32,31,16,15,6,1,1,1,1,0,0,0,0,1,3,10,12,18,22,36,25,20,17,4,4,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,2,3,2,3,9,12,6,4,0,0,0,0,0,0,1,3,6,9,8,15,20,17,13,22,23,8,6,1,0
107,10004060008,新竹縣新豐鄉,重興村,473,245,267,239,152,114,68,38,22,14,8,0,2,0,0,1,0,0,0,440,199,229,169,89,60,34,32,17,8,4,1,1,0,2,0,0,0,1,0,0,8,32,91,121,151,162,191,193,125,102,57,36,26,16,9,2,0,0,2,13,48,115,182,171,186,164,147,107,76,34,35,15,2,1,0,0,0,0,1,8,6,19,45,49,35,43,25,11,7,3,1,0,0,0,1,0,0,2,11,14,41,38,39,47,37,23,17,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5,8,3,2,12,9,8,3,1,0,0,0,0,0,0,3,2,8,18,13,33,52,33,46,20,28,11,1,1
107,10004060009,新竹縣新豐鄉,新豐村,111,91,85,79,43,37,41,17,13,5,4,4,1,0,1,0,0,0,0,104,60,75,75,23,27,17,13,8,5,3,1,1,0,1,0,0,0,0,0,1,1,11,33,46,53,65,71,88,70,60,38,23,15,7,3,0,0,0,0,5,16,32,53,48,48,56,75,62,37,14,19,3,4,3,0,0,0,0,2,2,3,12,19,24,26,17,10,2,0,3,0,1,0,0,0,0,0,1,4,3,10,14,15,10,6,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,3,8,8,8,5,1,0,0,0,0,0,1,0,0,9,7,13,10,16,19,29,26,19,5,2,0
107,10004060010,新竹縣新豐鄉,員山村,302,113,108,94,69,55,25,11,6,8,2,2,0,0,1,0,0,0,0,264,101,116,75,50,35,12,14,6,6,2,0,0,0,0,0,0,0,0,0,0,9,16,40,85,87,88,99,85,73,61,31,20,13,8,2,1,0,0,3,3,32,50,102,103,80,101,71,66,46,23,14,5,1,0,0,0,0,0,2,0,4,12,12,16,12,10,12,9,1,1,1,0,0,0,0,0,0,2,4,10,11,15,20,15,13,9,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,5,1,0,2,3,0,0,0,0,0,0,0,1,0,1,6,5,9,15,13,13,15,8,10,5,1,0
107,10004060011,新竹縣新豐鄉,松林村,698,192,205,176,108,71,45,26,10,12,6,1,1,0,0,0,0,0,0,649,191,150,126,46,39,29,21,8,6,2,2,0,2,0,0,0,0,0,0,0,2,23,65,147,223,180,125,140,117,84,47,20,13,12,4,0,0,0,1,6,41,123,238,271,138,144,149,104,79,30,17,10,5,0,0,0,0,0,0,3,6,28,22,14,28,25,12,8,5,3,0,0,0,0,0,0,0,2,2,21,35,33,36,24,28,20,9,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,1,1,3,4,3,3,1,0,0,0,0,0,0,0,5,6,4,10,23,26,31,25,23,18,11,5,0,0
107,10004060012,新竹縣新豐鄉,上坑村,102,45,74,76,38,29,21,15,8,6,2,0,1,0,0,0,0,0,0,97,56,56,53,19,20,12,9,3,3,1,0,0,1,0,0,0,0,0,0,0,4,18,21,37,28,42,57,61,50,31,14,17,13,9,3,0,0,0,1,5,12,21,37,38,44,56,54,36,30,15,7,9,1,1,0,0,0,0,0,1,3,5,14,15,13,8,9,6,0,0,0,0,0,0,0,0,0,1,1,5,7,5,2,9,11,6,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,2,3,4,3,2,0,0,0,0,0,0,0,1,1,2,1,10,9,11,12,8,15,9,5,1,1
107,10004060013,新竹縣新豐鄉,鳳坑村,77,34,59,41,25,23,6,9,6,4,2,2,0,1,0,0,0,0,0,62,38,43,22,14,11,12,0,1,0,2,1,1,0,1,0,0,0,0,0,0,1,13,15,25,32,38,40,41,35,30,15,11,9,5,1,0,0,0,0,2,6,17,32,27,26,31,32,27,16,12,7,4,2,0,0,0,0,0,0,1,2,6,9,14,11,5,9,1,1,0,0,0,0,0,0,0,0,0,0,2,6,7,7,5,7,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,1,2,3,2,2,0,0,0,0,0,0,0,0,1,1,1,2,9,9,7,14,14,13,4,0,0
107,10004060014,新竹縣新豐鄉,忠孝村,414,157,193,149,96,64,30,15,5,5,3,3,0,0,0,0,0,0,0,431,155,169,112,52,27,19,5,8,7,4,3,0,0,0,0,0,0,0,0,0,7,22,51,143,137,136,130,135,89,72,31,22,17,4,2,1,0,0,1,7,34,90,179,158,147,138,121,85,57,19,19,6,3,1,0,0,0,0,0,1,1,15,16,8,12,6,7,9,3,0,0,3,0,0,0,0,0,0,1,8,15,15,17,14,16,11,9,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,3,5,5,3,1,2,1,4,1,0,0,0,0,0,1,2,0,3,14,13,20,17,15,15,16,15,6,2,0
107,10004060015,新竹縣新豐鄉,山崎村,455,176,166,182,112,100,39,26,9,8,7,0,1,0,0,0,0,0,0,445,163,170,138,75,62,27,15,9,9,2,1,3,0,0,0,0,0,0,0,1,2,29,65,148,146,148,136,113,125,104,54,47,26,13,5,0,0,0,0,4,37,94,171,161,141,129,138,128,88,39,32,20,3,1,0,0,0,0,0,2,3,14,18,31,19,12,13,7,3,1,1,0,2,0,0,0,0,0,2,14,37,22,26,23,20,21,8,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,2,4,10,7,5,6,1,0,0,0,0,0,0,5,2,5,3,9,30,29,36,29,35,19,6,3,0
107,10004060016,新竹縣新豐鄉,松柏村,1031,213,212,187,131,99,52,19,15,8,5,1,0,1,0,0,0,0,0,947,219,176,149,70,39,35,19,9,6,3,1,0,2,0,0,0,0,0,0,0,8,26,136,348,371,207,134,134,98,71,37,20,9,5,1,0,0,0,0,11,55,212,418,350,200,169,122,98,64,18,11,2,0,0,0,0,0,0,1,6,8,20,31,23,15,23,19,10,8,1,3,0,0,0,0,0,0,2,5,20,41,47,45,20,29,21,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,3,3,4,4,2,2,1,0,0,0,0,0,2,0,5,5,8,18,29,27,24,11,8,11,4,1,0
107,10004060017,新竹縣新豐鄉,崎頂村,211,100,108,125,90,71,27,19,10,7,3,2,1,0,0,1,0,0,0,197,73,91,106,50,32,14,9,9,7,0,1,0,1,0,0,0,0,0,0,1,4,16,43,96,89,72,66,110,92,52,29,25,10,3,3,0,0,0,1,7,21,63,98,80,64,84,114,79,52,25,10,3,3,0,0,0,0,0,1,1,4,13,16,22,11,16,10,11,5,0,0,0,0,0,0,0,0,1,3,15,20,15,14,24,19,20,8,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,1,3,2,4,1,2,2,1,0,0,0,0,0,0,1,2,5,6,13,22,16,13,16,18,9,8,2,0
107,10004070001,新竹縣芎林鄉,五龍村,28,18,32,22,14,12,4,2,0,2,1,0,1,0,0,0,0,0,0,22,13,24,16,8,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,19,5,13,18,18,27,19,9,12,6,4,3,0,0,0,0,0,6,11,14,7,10,18,12,14,12,6,8,5,2,1,0,0,0,0,0,0,0,1,4,4,5,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,3,1,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,4,1,3,1,0,0,0,0,0,0,1,0,0,2,3,2,2,5,5,7,6,3,1,0
107,10004070002,新竹縣芎林鄉,華龍村,21,15,13,9,10,8,3,7,3,1,1,0,0,0,0,0,0,0,0,17,12,9,11,3,4,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8,4,13,20,20,22,13,6,12,5,3,2,0,0,0,0,0,3,7,12,9,8,8,16,6,8,4,4,5,1,0,0,0,0,0,0,0,1,3,2,3,5,4,3,4,1,2,0,0,0,0,0,0,0,0,1,0,1,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,2,4,2,0,0,0,0,0,0,0,0,3,1,0,1,2,4,2,7,10,9,2,0,0
107,10004070003,新竹縣芎林鄉,秀湖村,44,38,41,43,27,23,9,9,4,3,3,0,1,0,0,0,0,0,0,45,32,38,37,15,11,9,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,9,12,26,22,27,35,39,42,26,19,14,8,4,1,0,0,0,0,5,4,14,17,25,22,27,37,19,27,6,6,7,1,1,0,0,0,0,0,0,0,5,5,9,3,10,2,3,1,0,0,0,0,0,0,0,0,0,0,4,1,2,3,6,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,5,3,7,2,0,1,0,0,0,0,0,0,1,0,1,4,5,6,6,7,11,4,5,0,0
107,10004070004,新竹縣芎林鄉,永興村,28,22,18,14,13,8,3,1,4,1,1,1,0,1,0,1,0,0,0,18,12,21,17,6,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6,11,7,17,9,15,21,15,10,11,5,3,0,0,0,0,0,1,2,4,10,8,8,8,10,14,7,4,9,3,2,0,0,0,0,0,0,2,0,6,5,7,5,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,3,4,3,6,2,1,0,0
107,10004070005,新竹縣芎林鄉,石潭村,152,105,99,129,74,45,27,16,14,8,5,6,1,1,2,0,0,0,0,130,108,115,86,43,24,11,8,9,3,2,2,1,0,0,0,0,0,0,0,0,2,19,40,69,58,82,96,93,98,72,40,45,29,8,5,0,0,0,1,5,27,38,65,70,67,80,83,77,58,38,25,13,8,0,0,0,0,0,0,3,6,12,6,20,21,30,15,6,3,1,4,1,0,0,0,0,0,1,2,3,10,14,13,16,15,6,13,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,2,2,2,6,10,13,3,1,0,0,0,0,0,0,0,5,3,5,15,11,25,22,20,26,23,10,2,1
107,10004070006,新竹縣芎林鄉,新鳳村,107,58,71,68,38,27,12,12,9,4,2,1,2,1,0,0,0,0,0,92,45,72,42,32,12,10,11,6,6,3,3,2,1,0,2,1,0,0,0,0,0,13,22,33,35,52,55,66,50,46,28,28,19,7,2,0,0,0,0,3,13,25,39,41,44,54,56,42,37,17,18,13,4,0,0,0,0,0,0,1,1,3,10,9,13,8,9,6,2,3,1,0,0,0,0,0,0,0,2,5,7,4,6,7,3,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,6,7,8,4,1,0,0,0,0,0,0,1,0,2,6,6,9,9,9,17,21,13,5,2,0
107,10004070007,新竹縣芎林鄉,中坑村,40,28,25,23,13,9,4,2,11,2,1,2,0,0,0,0,0,0,0,31,19,25,14,12,5,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,6,9,7,22,22,21,28,25,19,11,11,11,2,1,0,0,0,0,1,6,16,19,17,18,14,15,21,17,8,6,3,1,0,0,0,0,0,0,0,2,2,5,5,7,6,2,1,2,0,0,0,0,0,0,0,0,0,1,2,1,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,3,3,0,0,0,0,0,0,0,0,0,1,0,2,2,6,1,1,9,2,3,3,1,0
